0.05805607489573568,0.001
0.6466875050612636,0.0522
0.9542618902962663,0.1034
1.1882571234252504,0.15460000000000002
1.3809209174824346,0.2058
1.5457331416320497,0.257
1.6899610388231847,0.30820000000000003
1.8180878017367106,0.3594
1.9331250338045072,0.4106
2.037219039987375,0.46180000000000004
2.131967619462059,0.513
2.218600813662397,0.5642
2.298091106203973,0.6154000000000001
2.3712241942601544,0.6666000000000001
2.438646383316054,0.7178
2.500897442046684,0.769
2.5584340476206595,0.8202
2.611646934397263,0.8714000000000001
2.66087370688584,0.9226000000000001
2.7064085923932306,0.9738
2.7485099863688482,1.025
2.7874063750379006,1.0762
2.8233010446959064,1.1274
2.856375869899522,1.1785999999999999
2.886794392793449,1.2298
2.9147043501391017,1.281
2.940239765098861,1.3322
2.9635226926940366,1.3834
2.9846646867365214,1.4345999999999999
3.0037680411607193,1.4858
3.020926846948218,1.537
3.03622789726632,1.5882
3.0497514667978414,1.6394
3.061571986123171,1.6905999999999999
3.071758628030868,1.7418
3.0803758195040736,1.793
3.0874836906537664,1.8442
3.0931384698958175,1.8954
3.0973928330845064,1.9465999999999999
3.100296213035147,1.9978
3.1018950748283425,2.049
3.10223316143813,2.1002
3.101351713527419,2.1514
3.0992896666770067,2.2026
3.0960838288351824,2.2538
3.091769040375404,2.305
3.0863783188147758,2.3562
3.0799429899644934,2.4074
3.072492807045693,2.4586
3.0640560591025,2.5098
3.0546596698726165,2.561
3.044329288129293,2.6122
3.033089370383115,2.6634
3.0209632567241727,2.7146
3.007973240492257,2.7658
2.9941406323823387,2.817
2.9794858195229112,2.8682
2.9640283200041533,2.9194
2.9477868332800967,2.9706
2.930779286822778,3.0218
2.913022879365921,3.073
2.894534121040214,3.1242
2.8753288706709204,3.1754000000000002
2.8554223704810693,3.2266
2.8348292784190234,3.2778
2.8135636983077115,3.329
2.791639207993576,3.3802
2.7690688856563166,3.4314
2.7458653344252837,3.4826
2.722040705434881,3.5338000000000003
2.6976067194391495,3.585
2.67257468709498,3.6362
2.6469555280135317,3.6874000000000002
2.6207597886708256,3.7386
2.5939976592605194,3.7898
2.5666789895648576,3.841
2.5388133039133334,3.8922
2.510409815292871,3.9434
2.481477438668073,3.9946
2.452024803565334,4.045800000000001
2.422060265970379,4.097
2.39159191958476,4.1482
2.3606276064834297,4.199400000000001
2.3291749272121653,4.2506
2.2972412503607016,4.301800000000001
2.264833721644748,4.353000000000001
2.2319592725275865,4.4042
2.198624628409693,4.455400000000001
2.164836316412753,4.506600000000001
2.1306006727825775,4.5578
2.0959238499336457,4.609000000000001
2.0608118231564596,4.660200000000001
2.025270397007358,4.7114
1.989305211399148,4.762600000000001
1.9529217474096576,4.8138000000000005
1.916125332824097,4.865
1.8789211474261773,4.916200000000001
1.8413142280518389,4.9674000000000005
1.803309473418612,5.0186
1.7649116487427567,5.069800000000001
1.7261253901555997,5.121
1.686955208929657,5.172200000000001
1.6474054955246495,5.223400000000001
1.6074805234626945,5.2746
1.567184453041531,5.325800000000001
1.5265213348940418,5.377000000000001
1.4854951134018248,5.4282
1.4441096299701512,5.479400000000001
1.4023686261711694,5.530600000000001
1.3602757467618487,5.5818
1.3178345425827263,5.633000000000001
1.2750484733432725,5.684200000000001
1.2319209102992335,5.7354
1.1884551388271065,5.786600000000001
1.1446543609005753,5.8378000000000005
1.100521697473466,5.889
1.0560601907735203,5.940200000000001
1.0112728065111112,5.9914000000000005
0.9661624360067176,6.0426
0.9207318982408047,6.093800000000001
0.8749839418296379,6.1450000000000005
0.8289212469302039,6.196200000000001
0.7825464270774448,6.247400000000001
0.7358620309566679,6.2986
0.6888705441139932,6.349800000000001
0.6415743906074385,6.401000000000001
0.5939759346011999,6.4522
0.5460774819054762,6.503400000000001
0.4978812814641618,6.554600000000001
0.4493895267925261,6.6058
0.4006043573669575,6.657000000000001
0.35152785996871555,6.708200000000001
0.3021620699835504,6.7594
0.2525089726590008,6.810600000000001
0.2025705043209825,6.861800000000001
0.1523485535513523,6.913
0.10184496232793365,6.964200000000001
0.051061527128482914,7.0154000000000005
0.,7.066600000000001
-0.051337910405311375,7.117800000000001
-0.1029505378261443,7.1690000000000005
-0.15483625741903959,7.220200000000001
-0.2069934848150116,7.271400000000001
-0.25942067520478224,7.3226
-0.3121163224515587,7.373800000000001
-0.36507895823025144,7.425000000000001
-0.4183071511923204,7.4762
-0.471799506155194,7.527400000000001
-0.5255546633154233,7.578600000000001
-0.5795712974847322,7.6298
-0.633848117348149,7.681000000000001
-0.6883838647433794,7.732200000000001
-0.7431773139607911,7.7834
-0.7982272710631719,7.834600000000001
-0.8535325732246669,7.885800000000001
-0.909092088088194,7.937
-0.9649047131407142,7.988200000000001
-1.0209693751057345,8.0394
-1.077285029352518,8.0906
-1.1338506593213693,8.1418
-1.1906652759645135,8.193
-1.247727917202029,8.2442
-1.3050376473923717,8.295399999999999
-1.362593556816934,8.3466
-1.4203947611783005,8.3978
-1.4784404011116588,8.449
-1.5367296417089977,8.5002
-1.5952616720556854,8.5514
-1.6540357047789824,8.6026
-1.7130509756081818,8.6538
-1.7723067429459978,8.705
-1.8318022874508182,8.7562
-1.8915369116295027,8.8074
-1.9515099394404438,8.8586
-2.0117207159064994,8.9098
-2.0721686067375655,8.961
-2.132852997962491,9.0122
-2.1937732955699762,9.0634
-2.254928925158336,9.1146
-2.3163193315936934,9.165799999999999
-2.377943978676484,9.217
-2.43980234881599,9.2682
-2.5018939427126368,9.3194
-2.564218279047859,9.3706
-2.6267748941813496,9.4218
-2.6895633418553695,9.473
-2.7525831929060844,9.5242
-2.815834034981547,9.5754
-2.8793154722663026,9.6266
-2.9430271252123004,9.6778
-3.006968630276032,9.729
-3.0711396396616566,9.7802
-3.1355398210699943,9.8314
-3.2001688574531983,9.8826
-3.2650264467749754,9.9338
-3.330112301776165,9.985
-3.395426149745588,10.0362
-3.4609677322959644,10.0874
-3.5267368051448242,10.1386
-3.592733137900224,10.1898
-3.6589565138511815,10.241
-3.725406729762681,10.2922
-3.792083595675171,10.3434
-3.85898693470832,10.3946
-3.9261165828691476,10.4458
-3.9934723888641224,10.497
-4.061054213915401,10.5482
-4.128861931580907,10.5994
-4.1968954275782835,10.6506
-4.26515459961249,10.7018
-4.33363935720714,10.753
-4.402349621539241,10.8042
-4.471285325277507,10.8554
-4.540446412423944,10.9066
-4.609832838158782,10.9578
-4.679444568688568,11.009
-4.749281581097367,11.0602
-4.819343863201102,11.1114
-4.889631413404734,11.1626
-4.960144240562475,11.213799999999999
-5.030882363840738,11.265
-5.1018458125839,11.3162
-5.173034626182772,11.3674
-5.244448853945674,11.4186
-5.316088554972116,11.4698
-5.387953798028987,11.521
-5.4600446614291895,11.5722
-5.5323612329126854,11.6234
-5.6049036095299005,11.6746
-5.677671897527387,11.7258
-5.750666212235774,11.777
-5.82388667795985,11.8282
-5.897333427870862,11.8794
-5.971006603900812,11.9306
-6.04490635663889,11.9818
-6.1190328452298415,12.033
-6.193386237274334,12.0842
-6.267966708731217,12.1354
-6.342774443821642,12.1866
-6.417809634935056,12.2378
-6.4930724825369115,12.289
-6.568563195078226,12.3402
-6.644281988906777,12.3914
-6.720229088179986,12.4426
-6.7964047247795065,12.4938
-6.872809138227314,12.545
-6.949442575603479,12.5962
-7.026305291465404,12.6474
-7.103397547768606,12.6986
-7.180719613788933,12.7498
-7.2582717660463185,12.801
-7.3360542882298265,12.8522
-7.414067471124168,12.9034
-7.49231161253758,12.9546
